id_autor,autor_genero,nombre_autor,autor_rating_promedio,cantidad_rating_autor,cantidad_comentarios,id_pais
177344,Masculino,William T. Sherman,4.1,2007,105,65
4426297,Masculino,Adam Goodheart,4.03,5212,407,65
12585,Masculino,Allan Gurganus,3.81,8706,762,65
371867,Masculino,Edwin B. Coddington,4.27,1432,46,65
44048,Masculino,Geoffrey C. Ward,4.17,11316,795,65
16633358,Masculino,Sam R. Watkins,4.12,3195,171,65
6857956,Femenino,Marcia Strykowski,4.43,124,70,65
630107,Masculino,J. Richard Knapp,4.5,96,17,65
4443320,Femenino,Karen Gammons,4.34,112,46,65
5134726,Masculino,D. Robert Pease,4.17,675,264,65
3035791,Femenino,Crista McHugh,3.9,14722,2367,65
4992939,Femenino,Katherine Boo,3.98,88213,10074,65
6153502,Femenino,Marina Keegan,3.83,37510,3951,65
16592288,Masculino,Diane Byington,4.28,112,56,65
4420439,Masculino,Boone Brux,3.96,5048,1016,65
17198563,Masculino,Chris Babu,4.15,258,115,65
15549537,Femenino,Jessie Hilb,3.51,301,72,65
6541797,Femenino,Callie Kanno,4.06,1846,104,65
15852393,Femenino,Sarah Nicole Smetana,3.79,203,60,65
5169298,Femenino,Beverly S. Harless,4.78,23,8,65
3440476,Femenino,Felicia Day,4.14,46487,5962,65
4527833,Femenino,Nina-Marie Gardner,3.82,146,60,65
3212288,Masculino,Jason Hartley,3.54,366,47,65
4390676,Masculino,Pam Logan,4.35,37,9,65
15111490,Femenino,Heather Ezell,3.86,382,152,65
3874125,Masculino,Bryan Thomas Schmidt,4.03,3013,518,65
5101663,Femenino,Meg Donohue,3.45,18043,2236,65
1795514,Masculino,Marcus Eder,3.91,58,8,65
6582756,Masculino,Huston Piner,3.88,132,58,65
15193340,Femenino,Jessica Pennington,3.79,660,255,65
5218508,Femenino,Jennifer Froelich,4.13,172,65,65
298419,Masculino,Susan Shaw,3.76,2920,432,65
15236443,Femenino,Kelly deVos,3.72,925,316,65
5018174,Masculino,Wiley Cash,3.84,32601,5085,65
63669,Masculino,A. Lee Martinez,3.85,60542,5458,65
7248579,Masculino,Kipjo Kenyatta Ewers,3.96,1108,105,65
8509171,Masculino,Idir Aitsahalia,4.39,31,12,65
120948,Masculino,Kelly Braffet,3.48,6364,957,65
110897,Femenino,Helen DeWitt,3.93,6424,1038,65
7690844,Femenino,T.S. Krupa,4.06,311,118,65
6539577,Femenino,Melanie Karsak,4.05,8756,1756,65
7330360,Masculino,Stephanie A. Collins,4.49,185,80,65
242473,Femenino,Susan Hubbard,3.47,5212,706,65
6927588,Masculino,Laura K. Cowan,3.87,160,45,65
5618396,Femenino,J.L. Murray,3.92,2927,320,65
8343056,Femenino,Sasha Marshall,4.59,1718,356,65
6586130,Femenino,Ava Lore,3.85,12429,674,65
5456168,Masculino,Taryn Elliott,4.16,28932,5048,65
6592108,Femenino,Diane Rinella,3.91,1969,552,65
7083050,Femenino,Rachel Cross,3.8,1908,247,65
4093537,Masculino,Ethan Stone,3.62,4241,941,65
14978590,Masculino,Kid Boise,3.72,82,21,65
4202238,Masculino,William Neale,3.65,927,162,65
2946208,Masculino,Jeff Erno,3.84,12130,1672,65
2041855,Masculino,M. Kei,4.1,515,86,65
5827290,Masculino,J.R. Lenk,3.8,849,122,65
414286,Masculino,Eric Arvin,3.87,3654,893,65
141588,Masculino,Mark A. Roeder,4.04,5170,389,65
4590885,Masculino,Hank Edwards,3.77,2407,563,65
68975,Masculino,Mark Kendrick,4.03,2087,117,65
356164,Femenino,Jeffrey Overstreet,3.88,3603,432,65
292562,Femenino,Jamie Carie,3.72,6319,914,65
6589870,Femenino,Bianca Giovanni,4.2,1411,222,65
6471779,Femenino,Jinni James,3.83,424,108,65
8152912,Masculino,Samantha Knight,4.29,157,48,65
43414,Masculino,Gilbert Morris,4.2,52804,2398,65
5367,Masculino,Davis Bunn,4.04,37740,3713,65
6946973,Femenino,Victoria Barrow,3.97,33,13,65
7174451,Femenino,S.L. Walker,4.23,132,55,65
7173188,Masculino,J.L. Fynn,3.79,382,138,65
6941315,Femenino,Maegan Provan,4.11,119,40,65
2911935,Femenino,Torey L. Hayden,4.14,48432,2859,65
12080,Masculino,Ralph Waldo Emerson,4.08,60714,2348,65
60394,Femenino,Kathleen Norris,4.09,32886,2848,65
2176559,Masculino,Karl Rove,3.7,1942,235,65
3518,Femenino,Oprah Winfrey,4.1,25845,2729,65
12903,Masculino,Phillip E. Johnson,4.1,6052,486,65
5030,Femenino,Amy Sohn,3.53,11945,1147,65
319610,Masculino,Dan C. Quayle,3.26,216,20,65
4577916,Masculino,Macel Ely II,3.96,23,7,65
104438,Femenino,Madonna,3.87,8501,956,65
8222,Masculino,Howard Stern,3.72,10738,650,65
6952980,Masculino,Daniel C. Dennett,3.96,72954,2787,65
1495208,Masculino,Thomas Moore,4,23302,1002,65
643,Masculino,Bart D. Ehrman,3.95,49799,4301,65
3465862,Masculino,Keith Ellison,3.9,266,46,65
16593,Masculino,Sam Harris,3.94,154011,9327,65
5804890,Masculino,C.D. Sutherland,3.99,157,36,65
30278,Femenino,Esther Hicks,4.24,66659,1882,65
14926073,Masculino,Trel W. Sidoruk,4.57,88,44,65
1270681,Femenino,Desiree Holt,3.77,17760,2947,65
6427599,Femenino,Becky McGraw,4.34,12561,1637,65
363307,Femenino,Cat Johnson,3.96,42080,3899,65
17295,Femenino,Merlin Stone,4.05,3752,261,65
4448056,Femenino,Heather Rainier,4.03,17899,1112,65
5039646,Femenino,Chelsea Luna,4.12,4220,477,65
14441131,Masculino,Bob Williams,4.27,217,126,65
16174,Femenino,Jane Roberts,4.32,15713,567,65
46293,Masculino,Nikolas Schreck,4.15,658,131,65
6949005,Femenino,Susan Arden,3.79,2711,478,65
5140626,Masculino,Jaime Reed,3.97,2746,459,65
7374241,Femenino,Lexa Cain,4.26,84,58,65
6551150,Masculino,Lynda J. Cox,4.25,363,75,65
38530,Masculino,Delilah Devlin,3.81,34097,3666,65
2279340,Masculino,Debra Parmley,4.18,1284,317,65
6054407,Femenino,Giulia Napoli,3.67,129,47,65
7112437,Femenino,Jena Cryer,3.34,1080,128,65
2978240,Masculino,Roxy Harte,3.78,2038,271,65
712666,Masculino,Gary Taubes,4.05,30808,3582,65
162930,Femenino,Kit Reed,3.66,9766,1209,65
7912393,Femenino,Ashlee Mallory,3.99,4506,624,65
2849943,Femenino,Cynthia M. Bulik,3.48,444,62,65
37183,Femenino,Nancy Thayer,3.75,113916,9076,65
22024,Masculino,Courtney E. Martin,3.79,3382,411,65
59446,Femenino,Sherryl Woods,4.05,160569,9049,65
55481,Masculino,Lindsay McKenna,3.99,20629,2213,65
16561,Femenino,Eireann Corrigan,3.49,4097,677,65
17554,Femenino,Leanne Banks,3.75,23899,1562,65
4900163,Femenino,Robin Perini,4.17,11510,808,65
202719,Femenino,Jillian Medoff,3.5,7073,876,65
273519,Masculino,Adrienne Maria Vrettos,3.57,7353,796,65
275908,Femenino,Heather Topham Wood,3.99,8444,890,65
4981400,Femenino,Shanna Hatfield,4.23,18083,2963,65
6876233,Femenino,Jennie Marts,4.04,5639,1474,65
765650,Femenino,Judy Nichols,3.99,79,41,65
69414,Femenino,Jenni Schaefer,4.05,3003,209,65
7012702,Femenino,Serena Chase,4.48,1465,288,65
125882,Femenino,Aimee Liu,3.77,2466,200,65
4412038,Masculino,Lena Goldfinch,3.84,1908,410,65
5353965,Masculino,Leah Sanders,3.68,2076,174,65
21155,Femenino,Susan Wiggs,4,175804,12923,65
7102827,Femenino,W.B. Kinnette,3.56,186,33,65
6026,Masculino,Deborah Hautzig,3.86,3928,291,65
4987522,Femenino,Lynne Gentry,4.08,1961,434,65
6553295,Femenino,Kristin Vayden,3.91,4574,961,65
6802954,Masculino,Johnnie Alexander,4.14,1102,404,65
292027,Masculino,Melissa McClone,3.91,14293,2859,65
156523,Femenino,Carla Neggers,3.81,48881,4235,65
7124364,Femenino,Kathleen Lee,3.64,690,156,65
7690616,Femenino,Rebekah R. Ganiere,4.31,2690,1173,65
5779758,Femenino,Dani-Lyn Alexander,3.55,631,221,65
62524,Femenino,Robin Lee Hatcher,3.99,26547,3352,65
7377203,Femenino,Ellen Butler,4.14,618,219,65
4416306,Femenino,Charlotte Bennardo,3.59,1364,307,65
7129454,Femenino,Beth White,3.93,2060,573,65
7092321,Femenino,Amber Stokes,3.95,429,192,65
3396910,Femenino,Laura Kreitzer,3.98,2788,379,65
1029349,Masculino,Katie Crouch,3.06,15609,2531,65
4980097,Femenino,Bella Street,3.75,1216,252,65
5763039,Femenino,Cathy E. Zaragoza,3.93,398,65,65
6575825,Masculino,Alla Kar,3.85,8139,478,65
5199006,Masculino,Saewod Tice,3.83,441,51,65
12063495,Masculino,James McLaughlin Ward,3.8,45,10,65
4921525,Masculino,Denise Grover Swank,4.12,187087,16819,65
13955925,Femenino,Emily Albright,3.52,2772,627,65
6469975,Masculino,Jodie Andrefski,3.35,1104,226,65
6584183,Femenino,Natasha Hanova,4.1,109,41,65
6472437,Femenino,Ella Dominguez,3.94,15398,2540,65
5446689,Masculino,Tim Federle,3.84,28666,5592,65
7057418,Masculino,Kirby Howell,4.1,599,147,65
13754171,Masculino,Anna Michels,3.48,1638,265,65
884212,Masculino,Kim Culbertson,3.79,9979,1504,65
18141780,Masculino,D.N. Bryn,4.5,246,154,65
13810476,Femenino,Laura Stampler,3.83,1016,237,65
7520394,Femenino,C.L. Denault,4.12,604,185,65
5202680,Femenino,Terra Harmony,3.64,4315,598,65
4114729,Masculino,Rahul Kanakia,3.68,2667,728,65
59346,Masculino,Chester Aaron,3.72,202,33,65
8192911,Femenino,Carrie Anne Noble,3.67,16038,1889,65
3402847,Masculino,M. Schaefer,3.95,132,11,65
6548741,Femenino,Olivia Rivers,3.84,2868,597,65
9851210,Femenino,Ami Allen-Vath,3.85,247,95,65
7111686,Femenino,Kim Savage,3.19,3383,900,65
4113638,Masculino,John Corey Whaley,3.85,41231,6930,65
8324619,Femenino,Erin L. Schneider,3.86,1392,305,65
14180086,Femenino,Mia Siegert,3.59,997,248,65
9857002,Femenino,Amber Smith,4.11,15931,2570,65
4665230,Femenino,Marie Astor,3.62,10674,1060,65
14031571,Masculino,Anna Breslaw,3.49,3617,892,65
2982045,Femenino,Sarah Pekkanen,3.77,88045,10449,65
843820,Masculino,Julie Buxbaum,4.04,50442,7735,65
14115788,Femenino,Jenna Evans Welch,4.06,35269,6269,65
19630,Masculino,Robert Fulghum,4.05,35084,1591,65
2738676,Femenino,Belinda McBride,4.2,19447,1713,65
4509656,Masculino,Carolyn Gray,3.94,1037,166,65
6342,Masculino,Thomas Fahy,3.87,3168,322,65
6951730,Masculino,Tom DeLonge,4.13,2797,414,65
5761936,Masculino,Ryk Brown,4.28,66400,1994,65
17064986,Masculino,B.C. Nyren,4.07,83,46,65
7101854,Masculino,Simone Beaudelaire,3.91,2055,384,65
14888625,Femenino,E.M. Gayle,3.83,5103,570,65
6452869,Femenino,Angel Payne,4.2,13182,3770,65
6581244,Femenino,Jenna Jacob,4.19,17187,2355,65
972688,Masculino,Eliza Gayle,3.79,21929,2188,65
3227101,Masculino,Shakir Rashaan,4.36,334,110,65
8189910,Femenino,Michelle Merrill,4.33,246,89,65
4641776,Femenino,Shira Anthony,3.85,8298,1861,65
7212505,Masculino,Daizie Draper,4.14,2274,785,65
16287225,Femenino,Jasmine Guillory,3.53,33300,5742,65
15109469,Masculino,J.D. Vance,3.94,212890,22230,65
300536,Femenino,Laurie Frankel,4.19,44998,6036,65
8529755,Masculino,Mark Manson,4,244716,17724,65
7157771,Masculino,Christopher Daniel Mechling,3.8,372,103,65
19012,Femenino,Eileen Dreyer,3.68,13759,1544,65
41322,Masculino,Susan Andersen,3.84,56677,2260,65
12180,Masculino,Francine Prose,3.65,59065,7746,65
2696,Masculino,Maryann Macdonald,3.97,2253,387,65
4430293,Femenino,Pamela DuMond,3.78,4969,921,65
13856,Masculino,Stefan Petrucha,3.71,15914,2150,65
110249,Femenino,Sarah Zettel,3.81,16818,1771,65
837019,Masculino,Tom Tancin,3.62,161,32,65
5300466,Femenino,Pamela Mingle,3.66,3073,645,65
5286605,Femenino,Leah Scheier,3.91,3111,587,65
4968653,Femenino,Amy Carol Reeves,3.69,1239,257,65
31265,Masculino,Patrice Kindl,3.65,14344,2175,65
37450,Masculino,Ed Brubaker,4.05,271117,14749,65
230018,Masculino,Susan Vaught,3.72,7568,1280,65
418792,Masculino,Christopher Healy,4.13,16651,2184,65
18327,Masculino,Greg Rucka,3.98,207845,15453,65
336468,Femenino,Linda Mooney,3.82,4948,383,65
1484001,Femenino,Tracy St. John,3.98,18347,894,65
8604,Femenino,Michelle M. Pillow,3.89,53499,4883,65
6446003,Masculino,S.E. Smith,4.12,96151,5497,65
2561527,Femenino,Lolita Lopez,3.82,15699,1337,65
14426270,Femenino,Poppy Rhys,3.97,6890,576,65
71097,Femenino,Angelique Anjou,3.58,4520,167,65
7132491,Masculino,Caleb James,3.93,349,88,65
7190029,Femenino,Jenna Galicki,4.21,2910,1005,65
4699881,Masculino,19,3.92,424,126,65
7201731,Masculino,Anthony Heetland,3.56,18,5,65
7020232,Masculino,Christopher Hawthorne Moss,3.63,530,161,65
6940792,Masculino,Danyele Johnson,3.67,51,18,65
7232488,Masculino,Darren Endymion,3.72,76,23,65
4684563,Masculino,Sam Cameron,3.63,321,76,65
6831429,Femenino,Amanda Meuwissen,4.28,694,150,65
6905660,Femenino,S.P. Wayne,3.98,1280,270,65
7235442,Masculino,Genna Donaghy,3.65,586,155,65
6875805,Masculino,Geoff Laughton,3.87,748,124,65
7733640,Masculino,P.T. Denys,4.18,996,303,65
7093158,Femenino,Dane Waters,3.93,369,79,65
61935,Masculino,Paul Dini,4.2,82716,5628,65
5200707,Masculino,Sherrie Henry,3.76,628,137,65
6888013,Femenino,Will Parkinson,3.77,448,114,65
50040,Masculino,J.M. DeMatteis,3.84,39505,3348,65
28710,Masculino,Dennis O'Neil,4.13,237287,5071,65
10305,Masculino,Geoff Johns,3.95,265665,15846,65
61955,Masculino,Mike W. Barr,3.75,18636,1162,65
6950002,Femenino,Lex Chase,3.73,924,305,65
6806438,Masculino,F.E. Feeley Jr.,4.08,759,329,65
77093,Masculino,Adam Beechen,3.56,7875,687,65
10178,Masculino,Marv Wolfman,3.91,47734,3176,65
53212,Masculino,Steve Englehart,3.74,12462,1312,65
19886,Masculino,Doug Moench,3.92,61320,2561,65
24781,Masculino,Dan Slott,3.88,78952,6268,65
1226213,Masculino,Tony S. Daniel,3.79,69010,4159,65
61922,Masculino,Bill Finger,3.98,23604,1113,65
61230,Masculino,Paul Pope,3.81,22205,1876,65
393902,Masculino,Mike Gold,4.1,3629,227,65
8236,Masculino,Kevin Smith,3.88,36353,2416,65
4822,Masculino,Judd Winick,4.1,86556,4238,65
184312,Masculino,Lee Bermejo,3.95,53068,3129,65
7271073,Masculino,Josh Malerman,3.95,93103,14294,65
49185,Masculino,Brian Augustyn,3.86,15541,686,65
4807116,Masculino,Robert S. Wilson,3.71,1344,301,65
4572127,Masculino,Justin Bienvenue,4.2,148,77,65
6179696,Masculino,Joshua Grant,4.09,67,22,65
9931,Femenino,Jill Thompson,4.31,182823,7137,65
1365267,Masculino,A.M. Riley,3.71,5613,744,65
4904483,Masculino,Lissa Kasey,3.85,7560,1131,65
135707,Femenino,Jewell Parker Rhodes,4.1,21657,3972,65
1264747,Masculino,John Griffin,4.58,50,6,65
1010796,Femenino,Kate Messner,4.07,31762,5484,65
3115036,Femenino,Caitlen Rubino-Bradway,3.87,4087,595,65
715443,Masculino,Linda Urban,3.85,22411,2587,65
6459115,Masculino,Vince Vawter,3.95,8752,1451,65
6508920,Femenino,Nancy J. Cavanaugh,4.07,3148,644,65
3407883,Masculino,Adam Gidwitz,4.07,41143,6991,65
2918405,Masculino,Ari B. Goelman,3.82,642,150,65
2278,Masculino,Rick Moody,3.61,25039,2311,65
182166,Masculino,Diane Zahler,3.94,9608,1013,65
6976339,Femenino,Samantha Stemler,4.54,84,24,65
1301011,Femenino,Beth Fehlbaum,3.94,722,235,65
1506100,Femenino,Kathryn Fitzmaurice,3.82,2931,569,65
20322,Masculino,Stephan Pastis,4.2,22000,2067,65
6442338,Masculino,Teddy Steinkellner,3.65,520,136,65
5376046,Femenino,Shelby Bach,4.51,5196,450,65
10739,Masculino,Maile Meloy,3.75,39552,5432,65
7031196,Femenino,Sarah Elizabeth Schantz,3.92,743,159,65
5778099,Masculino,Claire M. Caterer,3.82,354,59,65
8847571,Femenino,Melissa Grijalva,3.8,82,5,65
381166,Masculino,Chris Columbus,3.85,12548,1183,65
6592670,Masculino,Chad Morris,4.21,4355,808,65
17216,Masculino,Peter Lerangis,3.99,172508,5708,65
5267305,Femenino,Kristen Kittscher,3.98,1503,268,65
931363,Femenino,Holly Goldberg Sloan,4.11,61973,9139,65
66240,Masculino,Brent Runyon,3.78,7527,977,65
15967758,Masculino,Linnea Hartsuyker,3.83,2483,463,65
13451733,Femenino,Emily Holleman,3.49,1227,240,65
16074134,Femenino,Barbara Lynn-Davis,3.87,141,42,65
429,Femenino,Rachel Kadish,4.14,9335,1543,65
281286,Masculino,Josi S. Kilpack,3.81,40354,8205,65
13353,Femenino,Lisa Carey,3.74,5158,696,65
14759336,Femenino,Kristopher Dukes,3.16,343,108,65
1586352,Femenino,Janet Benton,4.1,3059,588,65
15647085,Masculino,Kathleen A. Flynn,3.7,5369,1117,65
480279,Masculino,Laurie Lico Albanese,3.98,2653,420,65
16222010,Femenino,Elise Hooper,3.69,2280,475,65
15214827,Femenino,Teresa Messineo,3.93,2272,403,65
4096595,Femenino,Stephen P. Kiernan,3.9,15245,2453,65
412370,Femenino,Renee Rosen,3.74,7300,1322,65
5416814,Femenino,Ellen Marie Wiseman,3.91,64306,7990,65
308392,Femenino,Susan Holloway Scott,3.87,7632,783,65
70916,Femenino,Jessica Shattuck,3.85,40658,5203,65
26771,Masculino,John Norman,3.45,22927,994,65
4787578,Masculino,Bryna Butler,3.74,247,60,65
7060690,Femenino,Katlyn Duncan,3.69,897,382,65
5610529,Femenino,Lana Krumwiede,3.87,2417,423,65
9206,Masculino,Rusty Fischer,3.57,3239,693,65
5241601,Femenino,Emmy Laybourne,3.92,42042,5903,65
827236,Masculino,Sarah Prineas,4,48382,3540,65
147857,Masculino,Joanne Bertin,3.97,5408,246,65
4078652,Femenino,Aline Hunter,3.77,16477,1033,65
7809260,Masculino,J.M. Northup,4.2,521,116,65
4485046,Femenino,Cesya MaRae Cuono,3.67,218,70,65
5443292,Femenino,S.M. Oberhansley,3.96,94,20,65
4846217,Masculino,John Zunski,3.95,134,38,65
992207,Masculino,Weston Ochse,3.95,8581,1063,65
5822521,Masculino,Adam Light,3.8,1283,540,65
5625013,Masculino,Mike Kuykendall,3.92,12,3,65
4794993,Femenino,Cameo Renae,4.15,22753,2411,65
5438242,Masculino,Tiana Dalichov,3.41,175,66,65
95232,Masculino,Alan S. Blinder,4.03,1728,189,65
7008806,Masculino,Jamie Eubanks,3.81,924,109,65
8294123,Femenino,Ava Mallory,4.04,2021,519,65
6449665,Masculino,Stephanie Parent,3.79,407,146,65
5824197,Femenino,DeAnna Kinney,3.9,3120,374,65
2168689,Masculino,Jaime Rush,4.1,12981,861,65
60349,Masculino,Antoinette May,3.78,4199,486,65
2946327,Femenino,Meagan Hatfield,3.89,1539,175,65
5816392,Masculino,Evans Light,3.94,1864,733,65
6475203,Masculino,Mark Hamner,4.35,52,8,65
6449653,Femenino,Solease M. Barner,4.13,2420,686,65
6541039,Masculino,Tony Hubbard,3.98,42,15,65
16995026,Masculino,Clint Alonzo,5,10,0,65
4678212,Femenino,Bon Blossman,4.34,297,65,65
4958072,Femenino,Ashley Fontainne,4.2,2609,620,65
5448528,Femenino,Michelle Fox,3.97,18239,4672,65
4566700,Femenino,Allie Burke,3.79,579,156,65
4417507,Masculino,Allison Cassatta,3.76,3174,769,65
4335031,Femenino,E.D. Walker,3.9,839,156,65
4471993,Femenino,Sarah E. Boucher,3.47,363,107,65
7264881,Masculino,Alice Brown,3.98,444,119,65
5170063,Masculino,K.M. Johnson-Weider,3.99,229,18,65
7304443,Masculino,Michael C. Bailey,4.19,648,82,65
14588817,Femenino,Britain Kalai Soderquist,4.05,83,21,65
2887586,Femenino,Nicole Zoltack,4.05,3516,1253,65
7114446,Masculino,E.S. Wesley,4.16,74,41,65
33653,Femenino,Regina Doman,4.2,5991,581,65
1346588,Masculino,David J. Schwartz,3.49,2859,433,65
2036975,Masculino,Ian Thomas Healy,3.75,1934,254,65
3180076,Masculino,Matt Myklusch,4.28,12862,650,65
8403611,Femenino,Shyloh Morgan,4.2,98,53,65
88036,Femenino,Chris Anne Wolfe,4.2,1213,72,65
1131057,Masculino,Lisa Jensen,3.46,2920,802,65
4349709,Masculino,Susan Jane Bigelow,3.85,1546,370,65
2982705,Masculino,Leslie Dicken,3.4,493,65,65
6436872,Masculino,Martin H. Greenberg,3.86,51185,3372,65
5263939,Masculino,Marion G. Harmon,3.99,10164,524,65
4962929,Masculino,Eric Nixon,4.22,45,5,65
6870903,Masculino,Tim Morgan,3.9,42,17,65
4892535,Femenino,Sondra Allan Carr,3.76,534,66,65
5804086,Masculino,Ryan Hill,3.87,646,141,65
6877440,Femenino,Lindsay Mead,3.57,487,70,65
440975,Masculino,Paul Tobin,3.86,24157,2732,65
7791305,Masculino,Rachel L. Demeter,4.25,2974,699,65
5059002,Masculino,Bonnie R. Paulson,3.97,6833,1169,65
7033186,Masculino,Rose Wynters,3.75,1229,204,65
15450606,Masculino,Jeffery H. Haskell,4.26,1669,130,65
4776262,Masculino,Preston Norton,4.15,1489,382,65
4863270,Masculino,Kate Avery Ellison,3.9,16485,1415,65
6451319,Masculino,Sara Shrieves,3.47,109,42,65
5126125,Masculino,Tom De Haven,3.77,3354,437,65
225692,Femenino,James Maxey,3.81,7889,727,65
6543330,Femenino,Kelly Thompson,3.95,24831,3751,65
17739,Masculino,Michael A. Stackpole,3.91,120355,3103,65
4293114,Femenino,Kristen Middleton,3.85,33131,2376,65
950140,Masculino,Rob Rogers,4.36,19542,365,65
8527134,Masculino,T. Ellery Hodges,4.13,4477,489,65
81583,Masculino,Brian James,3.49,6485,870,65
4522,Masculino,Christopher Golden,3.89,173847,12565,65
97284,Masculino,Mur Lafferty,3.86,29789,4460,65
7172819,Masculino,Tracey Ward,4.05,21805,1949,65
5778695,Masculino,Jeramey Kraatz,4.2,5041,280,65
5622429,Femenino,A.G. Henley,4.04,6358,722,65
3425627,Masculino,Yvonne Woon,4.2,17730,1897,65
7044596,Masculino,Jay Phillips,3.75,267,54,65
7173392,Masculino,Jeremy Flagg,4.12,432,119,65
5228940,Masculino,Richard Roberts,4.2,8551,903,65
2884866,Masculino,Jim Bernheimer,4.04,12669,984,65
3165930,Femenino,"Shalonda ""Treasure"" Williams-McClendon",4.1,58,29,65
63879,Femenino,Shirley MacLaine,3.87,16290,943,65
108391,Femenino,Diane Stein,4.21,6212,164,65
7341478,Femenino,Gwendolyn M. Plano,4.66,68,49,65
11236,Femenino,Caroline Myss,4.09,53323,1458,65
84803,Femenino,Gillian Bradshaw,3.95,9836,908,65
26071,Femenino,Diane Wolkstein,4.04,1784,182,65
22528,Masculino,Karen Essex,3.64,11341,1090,65
6543431,Femenino,Libbie Hawker,3.91,16149,1875,65
54752,Masculino,Rachel Naomi Remen,4.36,6892,984,65
463450,Masculino,Martha Marks,3.61,292,60,65
20107,Masculino,Bill Moyers,4.29,44551,2074,65
133854,Masculino,Mike Dooley,4.17,6286,540,65
8659,Femenino,Jennifer Roberson,3.93,80151,1917,65
2905269,Femenino,Molly Ringle,3.65,1832,606,65
29,Femenino,Kate Horsley,3.78,2344,343,65
16758360,Masculino,Mario Brooks,4.96,26,0,65
17297,Masculino,Marianne Williamson,4.24,47127,2422,65
6374,Femenino,Byron Katie,4.17,20515,1227,65
9374,Masculino,Neale Donald Walsch,4.18,80188,2910,65
7772751,Masculino,Chuck Gallagher,4.47,108,36,65
993682,Masculino,Jo Graham,3.97,9503,1055,65
44281,Masculino,Thomas Dyja,3.52,1148,212,65
15429,Masculino,Norman Rush,3.65,5543,719,65
4888965,Femenino,Delilah Fawkes,3.7,14187,511,65
857886,Masculino,Fiona Maazel,2.98,1230,258,65
282933,Femenino,Mary Ruefle,4.32,4931,601,65
8171,Masculino,Leo Damrosch,3.65,2535,196,65
12261,Femenino,Brenda Wineapple,3.63,1999,303,65
4481447,Masculino,Alexander Maksik,3.64,5699,884,65
72031,Femenino,Elizabeth Graver,3.26,3471,516,65
7161243,Masculino,Jonathan Miles,3.45,7776,1495,65
145512,Femenino,Lynne Olson,4.23,12313,1702,65
24892,Masculino,Andrew Sean Greer,3.73,73758,10209,65
12808,Masculino,Bernard Bailyn,3.95,6663,391,65
1186320,Masculino,Amanda Ripley,4.08,15634,2441,65
650994,Masculino,Margalit Fox,3.89,3576,734,65
15811,Femenino,Rebecca Solnit,4,67874,8498,65
64736,Masculino,David Finkel,4.2,12115,1574,65
149171,Masculino,Jeff Guinn,3.96,23444,3545,65
6517993,Masculino,Livia Ellis,4.1,1024,271,65
11298,Masculino,James Salter,3.77,28305,3769,65
