id_editorial,editorial
4864,Palace Press International
4865,Paladin
4866,Paladin Press
4867,Paleontological Society
4868,Palgrave
4869,Palgrave Macmillan
4870,Palgrave MacMillan Ltd.
4871,Palgrave Macmillan Trade
4872,Pallas Athene
4873,Palmer Museum of Art
4874,Palmer/Pletsch Publishing
4875,Pan
4876,Pan Australia
4877,Pan Books
4878,Pan Books (UK)
4879,Pan Childrens
4880,Pan MacMillan
4881,Pan Publishing
4882,Panamericana Editorial
4883,Pandora Press
4884,Panini Publishing Ltd
4885,Panisphere Books and Audio
4886,Pantheon
4887,Pantheon Books
4888,Pantheon Books (NY)
4889,Pantheon Books/Random House (NY)
4890,"Pantheon Books/Random House, Inc."
4891,"Pantheon Books/Random House, Inc. (NY)"
4892,PANTHER Granada Publishing
4893,Papadakis Dist A/C
4894,Paper Tiger
4895,Paper Tiger (NJ)
4896,Paperback Library
4897,Paperbackshop.Co.UK Ltd - Echo Library
4898,Papercutz
4899,Papier-Mache Press
4900,Para Publishing
4901,Paraclete Press
4902,Paraclete Press (MA)
4903,Paradigm Publishing Company
4904,Paradigm Seed Publishers
4905,Paraglyph Press
4906,Paragon House
4907,Paragon House Publishers
4908,Parallax Press
4909,Paramount Market Publishing
4910,Paramount Publishing
4911,Parapress
4912,Paraview Pocket Books
4913,"Paraview, Inc."
4914,Parenth├¿ses
4915,Parenting Press
4916,Parents Magazine Press
4917,Paris Press
4918,"Park Avenue Publishers, California"
4919,Park Street Press
4920,Parker Publishing Company
4921,Parker Publishing Llc
4922,Parkett Verlag
4923,Parkstone Press
4924,Parlor Press
4925,Parmenides Publishing
4926,Passbooks
4927,PassPorter Travel Press
4928,Past & Present Pub
4929,Past and Present
4930,Paternoster Publishing
4931,Pathfinder
4932,Pathfinder Press (NY)
4933,Pathway Press
4934,Pathways Press
4935,Pathwork Press
4936,Patient Centered Guides
4937,Patmos
4938,"Patria Press, Inc"
4939,Paul Dry Books
4940,Paul H Brookes Publishing
4941,Paul Harris
4942,Paul Holberton Publishing
4943,Paul Mellon Centre BA
4944,Paul Mellon Centre for Studies in British Art
4945,Paul S. Eriksson
4946,Paul Zsolnay
4947,Pauline Books & Media
4948,Paulist Press
4949,Pavement Saw Press
4950,Pavilion
4951,Pavilion Books
4952,Payback Press
4953,Payne Consulting Group
4954,Payot
4955,Payot/ Rivages
4956,PBC International
4957,PBI Publishing
4958,PCs Press
4959,"Peabody Museum of Archaeology and Ethnology, Harvard University Publications Department"
4960,Peace Rock Pub.
4961,Peachpit Press
4962,Peachtree Publishers
4963,"Peachtree Publishers, Ltd."
4964,Peachtree Publishing Company
4965,Pearl Publishing House (PA)
4966,Pearlsong Press
4967,Pearson
4968,"Pearson Allyn & Bacon,"
4969,Pearson Education
4970,Pearson Education ESL
4971,Pearson Education Limited
4972,Pearson FT Press
4973,Pearson Learning Solutions
4974,Pearson Longman
4975,Pearson Prentice Hall
4976,Pearson Schools
4977,Pearson Scott Foresman
4978,Pearson/Education
4979,Peel Productions
4980,Peepal Tree Press Ltd.
4981,Peerage
4982,Peerage Books
4983,Peeters
4984,Pegasus Books
4985,Pegasus Press
4986,Pelanduk Publications
4987,Pelican
4988,Pelican Publishing
4989,Pelican Publishing Company
4990,Pella Publishing Company
4991,Pembroke Publishers
4992,Pen & Sword Books
4993,Pen & Sword Military
4994,Pen├¡nsula
4995,Pencom
4996,Pencraft International
4997,Pendle Hill Publications
4998,Pendragon Pr
4999,Pendragon Press
5000,Pendulum Press
5001,Penerbit Erlangga
5002,Penguin
5003,Penguin (Business)
5004,Penguin (Non-Classics)
5005,Penguin (Penguin Modern Classics)
5006,Penguin Adult Hc/Tr
5007,Penguin Arkana (NY)
5008,Penguin Audio
5009,Penguin Audio UK
5010,Penguin Audiobooks
5011,Penguin Australia
5012,Penguin Book Limited
5013,Penguin Books
5014,Penguin Books (London)
5015,Penguin Books (NY)
5016,Penguin Books (NYC)
5017,Penguin Books (Penguin Classics)
5018,Penguin Books /Penguin Classics
5019,Penguin Books Australia Ltd.
5020,Penguin Books Canada
5021,Penguin Books in association with Faber & Faber
5022,Penguin Books Inc
5023,Penguin Books India
5024,Penguin Books Limited
5025,Penguin Books Limited (UK)
5026,Penguin Books Ltd
5027,Penguin Books Ltd.
5028,Penguin Books Ltd. (London)
5029,Penguin Books USA Inc.
5030,"Penguin Books, Limited (UK)"
5031,"Penguin Books, Ltd (UK)"
5032,Penguin Books/Viking Penguin Inc.
5033,Penguin Canada
5034,Penguin Classic
5035,Penguin Classica
5036,Penguin Classics
5037,Penguin Classics Deluxe Edition
5038,Penguin Classics Deluxe Editions
5039,"Penguin Classics, Rebound by Sagebrush"
5040,Penguin Compass
5041,Penguin Essential Editions
5042,Penguin Global
5043,Penguin Group
5044,Penguin Group (New Zealand)
5045,Penguin Group (USA)
5046,Penguin Group Inc.
5047,Penguin Group New American Library Signet
5048,"Penguin Group USA, Inc"
5049,Penguin Group(CA)
5050,Penguin India
5051,Penguin Ireland
5052,Penguin Modern Classics
5053,Penguin Press
5054,"Penguin Press HC, The"
5055,Penguin Putnam
5056,Penguin Putnam Berkley Ace Trade
5057,Penguin Random House LLC (No Starch)
5058,Penguin Random House South Africa
5059,Penguin ROC
5060,Penguin Signet
5061,Penguin UK
5062,Penguin USA
5063,Penguin Workshop
5064,Penguin Young Readers
5065,Penguin/Viking Compass (Non-Classics)
5066,Penmarin Books
5067,Penn State University Press
5068,Pennwell Books
5069,Pennywell Press
5070,Pentland Press (NC)
5071,People
5072,Peregrine Smith/Gibbs M. Smith
5073,Perennial
5074,Perennial / William Morrow / HarperCollins
5075,Perennial Classics
5076,PerfectBound
5077,PerfectBound (HarperCollins)
5078,Perfection Learning
5079,Pergamon
5080,Perigee
5081,Perigee Trade
5082,Perilous Press
5083,Periplus Editions
5084,Periplus Editions (HK) ltd.
5085,Permanent Press (NY)
5086,Permuted Press
5087,Perrin
5088,Persea
5089,Persea Books
5090,Perseus Books
5091,Perseus Books Group
5092,Perseverance Press
5093,Perspectives Press (IN)
5094,Peter Bedrick Books
5095,Peter Crawley
5096,Peter E. Randall Publisher
5097,Peter Lang
5098,"Peter Lang Gmbh, Internationaler Verlag Der Wissenschaften"
5099,"Peter Lang Inc., International Academic Publishers"
5100,Peter Lang Publishing
5101,"Peter Lang, Internationaler Verlag der Wissenschaften"
5102,Peter Mayer Publishing
5103,Peter Montoya
5104,Peter Owen
5105,Peter Owen Publishers
5106,Peter Pauper Press
5107,Peter Smith Publisher
5108,"Peter Smith Publisher, Inc."
5109,Peter Weed Books
5110,Peterson Nelnet Co
5111,Peterson Publishing Company (MN)
5112,Pfeiffer
5113,Pfeiffer & Company
5114,Ph├®bus
5115,Phaidon Press
5116,Phalanx Publishing
5117,Pharmaceutical Press
5118,Pharos Books
5119,Pheasant Books
5120,Philadelphia Museum Distribution
5121,Philip J. Montalbano III
5122,Philip Wilson Publishers
5123,Phillimore & Company
5124,Phillips Collection
5125,Philomel
5126,Philomel Books
5127,Philosophy Clinic Press
5128,Phobos Books
5129,Phoenix
5130,Phoenix (Orion Books)
5131,Phoenix Art Museum
5132,Phoenix Audio
5133,Phoenix Books
5134,Phoenix Books and Audio
5135,Phoenix Books/University of Chicago Press (IL)
5136,Phoenix Press
5137,Phoenix Press (UK)
5138,Photology
5139,Physica-Verlag
5140,Pi Press
5141,Pi Yee Press
5142,Piatkus
5143,Piatkus Books
5144,Picador
5145,Picador USA
5146,"Picador, Macmillan Publishers Ltd"
5147,Piccadilly Books
5148,Piccadilly Press Ltd
5149,Pickering & Chatto Publishers
5150,Pickwick Publications
5151,Picture Book Studio Ltd
5152,Picture Corgi
5153,Picture Lions
5154,Picture Window Books
5155,"Picturebox, Inc."
5156,Piemme
5157,Piggy Toes Press
5158,Piggyback
5159,Pika
5160,Pilgrim Press
5161,Pilgrims' Process
5162,Pime World Press
5163,Pimlico
5164,Pimsleur
5165,Pinata Books
5166,Pineapple Press
5167,Pingree-Hill Publishing
5168,Pinnacle
5169,Pinnacle Books
5170,Pinon Press
5171,Pinter & Martin Ltd
5172,Pinter Publishers
5173,Pioneer Drama Service
5174,Piper
5175,Piper Press
5176,Piper Taschenbuch
5177,Piper Verlag
5178,Pippin Publishing
5179,Pixiq
5180,Pixyjack Press
5181,Plain Sight Publishing
5182,Plain View Press
5183,Planeta
5184,Planeta Editorial Mexicana
5185,Planeta Pub Corp
5186,Planeta Publishing
5187,Planeta Publishing Corp
5188,Platinum Press
5189,Platinum Press Inc.
5190,Play Power
5191,Playboy Paperbacks
5192,Players Press
5193,Playskool
5194,Playwrights Canada Press
5195,Plaza & Jan├®s
5196,Plaza & Jan├®s Editores
5197,Plaza & Jan├®s Editores S.A.
5198,"Plaza & Jan├®s Editores, S.A."
5199,"Plaza & Jan├®s Editories, S.A."
5200,Plaza & Jan├®s Mexico
5201,Plaza & Jan├®s S.A. / Random House Mondadori / DeBolsillo
5202,Plaza & Jane╠üs
5203,Plaza & Janes Editores Sa
5204,"Plaza & Janes Editores, S.A."
5205,Plaza & Janes Editories Sa
5206,"Plaza & Janes S.A.,Spain"
5207,Plaza y Jan├®s
5208,Plaza y Jan├®s (M├®xico)
5209,Plaza y Janes
5210,Plaza Y Valdes
5211,Pleasant Company Publications
5212,Pleasant Word
5213,Plenum Publishing Corporation
5214,Plexus
5215,Plexus Publishing
5216,Plexus Publishing (UK)
5217,Plexus Publishing Ltd
5218,Plon
5219,Plum Blossom Books
5220,Plume
5221,Plume (Penguin Books Ltd)
5222,Plume Books
5223,Plume/Penguin
5224,Pluto Press
5225,Pluto Press (UK)
5226,Plycon Press
5227,Pocket
5228,Pocket (FR)
5229,Pocket Books
5230,Pocket Books (NY)
5231,"Pocket Books / Simon & Schuster, Inc."
5232,Pocket Books/Simon & Schuster (NY)
5233,"Pocket Books/Simon & Schuster, Inc."
5234,Pocket Books/Star Trek
5235,Pocket Books: Gallery Books
5236,Pocket Essentials
5237,Pocket Star
5238,Pocket Star Books
5239,"Pocket,"
5240,Pogue Press
5241,Point
5242,Point Balance Pub.
5243,Point Blank
5244,Pointed Leaf Press
5245,Points
5246,Poisoned Pen Press
5247,Polar Bear Press
5248,Polebridge Press
5249,"Polebridge Press (Santa Rosa, CA)"
5250,Polity Press
5251,"Polk Museum of Art & Touch and Go Records, Inc."
5252,Polka Dot Press
5253,Polychrome Publishing Corporation
5254,Polyface
5255,Polygon
5256,Pomegranate Communications
5257,Pomona
5258,Pomona Press
5259,Ponent Mon
5260,Poolbeg Press
5261,Poorhouse Press
5262,Poppy
5263,Popular Culture Ink
5264,Popular Press 1
5265,Popular Press 3
5266,Popular Woodworking Books
5267,Porcupine Press
5268,Porcupine's Quill
5269,Porpoise Books
5270,Porrua
5271,Port Hole Publications
5272,Portable Press
5273,Portalington Press
5274,Portavoz
5275,Porter Sargent Publishers
5276,Portfolio
5277,Portfolio Hardcover
5278,Portico
5279,Poseidon Press
5280,Possibilities
5281,Post Apollo Press
5282,Posterity Press (NC)
5283,Potomac Books
5284,"Potomac Books, Inc."
5285,Potomac Inst for Policy Studies Pr
5286,Potter Craft
5287,Potter Style
5288,Pottersfield Press
5289,Poughkeepsie Journal
5290,Power in Faith
5291,Power Press
5292,powerHouse Books
5293,PowerKids Press
5294,Practising Law Institute
5295,Praeger
5296,Praeger Publishers
5297,Pragmatic Bookshelf
5298,Prairie Oak Press
5299,Prana
5300,PRC Publishing
5301,Prem Raja Baba
5302,Premier Press
5303,Prentice Hall
5304,Prentice Hall Canada
5305,Prentice Hall Press
5306,Prentice Hall PTR
5307,Prentice Hall Regents
5308,Prentice Hall/Library of Liberal Arts
5309,Prentice Hall/Pearson
5310,Prentice Hall/Scribner/Macmillan
5311,"Prentice Hall/Simon & Schuster Company (Englewood Cliffs, NJ)"
5312,Prentice-Hall
5313,Prep Publishing
5314,Preparing the Way Publishers
5315,Presidio Press
5316,Presse de la Cit├®
5317,Presses de la Cit├®
5318,Presses de La Cite
5319,Presses de L'Universite de Paris-Sorbonne
5320,Presses Universitaires de France
5321,Prestel Junior
5322,Prestel Publishing
5323,Prestwick House
5324,Prestwick House - (Literary Touchstone Classic)
5325,Prestwick House Inc.
5326,Price Stern Sloan
5327,Price World Enterprises
5328,Prickly Paradigm Press
5329,Pride Industries
5330,Prima Games
5331,Prima Lifestyles
5332,Prima Publishing
5333,Prime Books
5334,Princeton Architectural Press
5335,Princeton Book Company
5336,Princeton Review
5337,Princeton University Art Museum
5338,"Princeton University International Finance Section, Department of Econmics"
5339,Princeton University Press
5340,Princeton University Press (NJ)
5341,Princeton University Press/Bollingen
5342,Princeton University Press/Bollingen 266
5343,Prion
5344,Prion (GB)
5345,Pro-Action Pub.
5346,Probus Publishing Co.
5347,Process Media
5348,Productivity Press
5349,Pro-Ed
5350,Professional Communications
5351,Professional Resource Press
5352,Profile Books
5353,Profile Books(GB)
5354,Profile Business
5355,Profitability Group Inc.
5356,Progressive Management
5357,Project Management Institute
5358,ProLiteracy Worldwide
5359,Promethean Press
5360,Prometheus Books
5361,"Prometheus Books (Amherst, NY)"
5362,Promise Press
5363,Prophecy Publications
5364,Protea Publishing Company
5365,Protico
5366,Provenance Press
5367,Providence Forum Press
5368,Providence House Publishers
5369,Province of British Columbia Heritage Conservation Branch
5370,Provincetown Arts Press
5371,Prufrock Press
5372,PS Avalon
5373,PSI Publishing (CA)
5374,Psychology Press
5375,Psychology Press (UK)
5376,Public Square Books
5377,Publica├º├Áes Dom Quixote
5378,PublicAffairs
5379,Publications International
5380,Publish America
5381,PublishAmerica
5382,Publisher Distribution Company
5383,Publishing Mills
5384,Publius Press
5385,Puddledancer Press
5386,Pueblo Books
5387,Puffin
5388,Puffin Books
5389,Puffin Books (Penguin Books)
5390,Puffin Classics
5391,Puffin Graphics
5392,Puffin Modern Classics
5393,Pulpless.com
5394,Pulse Guides
5395,Pumpkin House Press
5396,Punto de Lectura
5397,Punto de Lectura. Alfaguara
5398,Purdue University Press
5399,Purple House Press
5400,Push
5401,Pushcart Press
5402,Pushkin Collection
5403,Pushkin Press
5404,Putnam
5405,Putnam Adult
5406,Putnam Juvenile
5407,Putnam Publishing Group
5408,Putnam's
5409,Puzzle-Roca
5410,Puzzle-Via Magna
5411,Puzzlewright
5412,PWS Pub. Co.
5413,Pygmalion Editions
5414,Pyle-Reese Book Account
5415,Pyr
5416,Pyramid Books
5417,Pyramid Valley Press
5418,Pythagorean Books
5419,Quaderns Crema S.A.
5420,Quadrangle Books/Times Books (NY)
5421,Quadrille Publishing Ltd
5422,Quai Voltaire
5423,Quail Publications
5424,Quail Ridge Press
5425,Quakers Hill Press
5426,Quality Chess
5427,Quality Paperback Book Club
5428,Quantuck Lane Press
5429,Quarry Books
5430,Quarry Press
5431,Quartet Books (UK)
5432,Que
5433,Queens Museum of Art
5434,Queenship Publishing Company
5435,Queequeg Publications
5436,Quercus Books
5437,Quest Books
5438,Quest Books (IL)
5439,Quiet Storm Books
5440,Quiet Vision Pub
5441,Quiet Waters Publications
5442,Quill
5443,Quintessence Publishing (IL)
5444,Quinteto
5445,Quirk Books
5446,Quixote Publications
5447,Quorum Books
5448,QV Pub.
5449,R & L Education
5450,R & R Newkirk
5451,R K T Publishing
5452,R. DeGraaf
5453,R.C. Owen
5454,R.L. Shep
5455,R.S. Means Company
5456,Rabbit Ears
5457,Racom Communications
5458,Radius
5459,Ragged Bears USA
5460,Rainbow Books
5461,Rainbow Missions
5462,Rainbow Morning Music
5463,Rainbow Press
5464,Raincoast Books
5465,"Raincoast Books, Polestar"
5466,Raintree
5467,RAM Publishing
5468,Ramsay
5469,Ranch House Press
5470,RAND Corporation
5471,Rand McNally
5472,Random House
5473,Random House  for Young Readers
5474,Random House (Australia)
5475,Random House (NY)
5476,Random House (Vintage)
5477,Random House / The Metropolitan Museum of Art
5478,Random House Anchor
5479,Random House Arrow
5480,Random House Audio
5481,Random House Audio Publishing Group
5482,Random House Books for Young Readers
5483,Random House Business
5484,Random House Children's Books
5485,Random House Crown Publishing Group Three Rivers Press
5486,Random House Disney
5487,Random House Espanol
5488,Random House for Young Readers
5489,Random House Inc
5490,Random House Inc.
5491,Random House Information Group
5492,Random House Large Print
5493,Random House Large Print Publishing
5494,Random House Mondadori
5495,Random House Pantheon
5496,Random House Para Ninos
5497,Random House Publishing Group
5498,Random House Puzzles & Games
5499,Random House Reference
5500,Random House Reference Publishing
5501,Random House South Africa
5502,Random House Spanish
5503,Random House Trade
5504,Random House Trade Paperbacks
5505,Random House UK
5506,Random House UK Distribution
5507,Random House UK Ltd (A Division of Random House Group)
5508,Random House Value Publishing
5509,Random House Value Publishing/TheViking Press
5510,Random House Vintage
5511,Random House Vintage Books
5512,"Random House, Inc."
5513,Random House: Modern Library
5514,Raphael Patai Series in Jewish Folklore and Anthro
5515,Ravensburger Buchverlag
5516,Raw Dog Screaming Press
5517,Rawat Publications
5518,Rayo
5519,Razorbill
5520,Rba Libros
5521,Rba Publicaciones Editores Revistas
5522,rbooks
5523,Re/Search Publications
5524,Readers Digest
5525,Reader's Digest
5526,Reader's Digest Association
5527,Reader's Digest Children's Books
5528,Readers Digest.
5529,Reader's Digest/Taste of Home
5530,Readers International
5531,ReadHowYouWant.com
5532,Reaktion Books
5533,Real People Press
5534,Realm of Vandora
5535,Rebel Press
5536,Reclam
5537,"Reclam, Ditzingen"
5538,"Reclam, Leipzig"
5539,Record
5540,Record Books (NJ)
5541,Recorded Books
5542,"Recorded Books, Inc."
5543,"Recorded Books, LLC"
5544,Rectapublishers
5545,Red and Black Publishers
5546,Red Bricklearning
5547,Red Crane Books
5548,Red Deer Press
5549,Red Dress Ink
5550,Red Fox
5551,Red Globe Press
5552,Red Hen Pr
5553,Red Hen Press
5554,Red Lead Press
5555,Red Letter Press
5556,"Red Sage Publishing, Inc."
5557,Red Wheel
5558,Red Wheel/Weiser
5559,Redcliffe Press Ltd
5560,Redfeather Book from Henry Holt
5561,Redleaf Press
5562,Reformation Press
5563,Regal
5564,Regal Books
